"year_"	"nestID"	"IDchick"	"IDmother"	"IDfather"	"EPY"	"fate"	"undeveloped"	"comment"
2019	"R505_19"	"R505_3_19"	270170999	270170863	0	"f"	0	"fits expected father"
2019	"R505_19"	"R505_4_19"	270170999	270170863	0	"f"	0	"fits expected father"
2019	"R603_19"	"R603_1_19"	273145076	273145077	0	"f"	0	"fits expected pair seen together"
2019	"R603_19"	"R603_2_19"	273145076	273145077	0	"f"	0	"fits expected pair seen together"
2019	"R603_19"	"R603_3_19"	273145076	273145077	0	"f"	0	"fits expected pair seen together"
2019	"R603_19"	"R603_4_19"	273145076	273145077	0	"f"	0	"fits expected pair seen together"
2018	"R604_18"	"R604_1_18"	270170713	270170705	0	"u"	1	NA
2019	"R606_19"	"R606_1_19"	19222	273145222	0	"f"	0	"female is also mother R1101 and R222; fits expected father"
2019	"R606_19"	"R606_2_19"	19222	273145222	0	"f"	0	"female is also mother R1101 and R222; fits expected father"
2019	"R606_19"	"R606_3_19"	19222	273145222	0	"f"	0	"female is also mother R1101 and R222; fits expected father"
2019	"R606_19"	"R606_4_19"	19222	273145222	0	"f"	0	"female is also mother R1101 and R222; fits expected father"
2019	"R607_19"	"R607_3_19"	270170984	273145150	0	"f"	0	"fits expected pair seen together"
2018	"R608_18"	"R608_1_18"	270170626	270170627	0	"f"	0	NA
2019	"R608_19"	"R608_3_19"	270170979	270170982	0	"u"	0	"fits expected pair seen together"
2019	"R609_19"	"R609_2_19"	273145214	273145215	0	"f"	0	"fits expected pair seen together"
2019	"R610_19"	"R610_1_19"	273145233	273145234	0	"f"	0	"fits expected father, but not expected mother (male seen with female 270170865)"
2019	"R610_19"	"R610_2_19"	273145233	NA	1	"f"	0	"unknown extra-pair father"
2019	"R610_19"	"R610_3_19"	273145233	273145234	0	"f"	0	"fits expected father, but not expected mother (male seen with female 270170865)"
2019	"R610_19"	"R610_4_19"	273145233	273145234	0	"f"	0	"fits expected father, but not expected mother (male seen with female 270170865)"
2019	"R611_19"	"R611_1_19"	270170940	270170941	0	"f"	0	"fits expected pair seen together"
2019	"R611_19"	"R611_2_19"	270170940	270170941	0	"f"	0	"fits expected pair seen together"
2019	"R611_19"	"R611_3_19"	270170940	270170941	0	"f"	0	"fits expected pair seen together"
2019	"R701_19"	"R701_3_19"	19701	270170627	0	"u"	0	"unknown mother; fits expected father"
2018	"R702_18"	"R702_2_18"	270170546	270170085	0	"u"	1	NA
2019	"R702_19"	"R702_4_19"	273145302	273145224	0	"u"	0	"fits expected father"
2019	"R703_19"	"R703_1_19"	273145137	273145138	0	"f"	0	"fits expected pair seen together"
2019	"R703_19"	"R703_2_19"	273145137	273145138	0	"f"	0	"fits expected pair seen together"
2019	"R703_19"	"R703_3_19"	273145137	273145138	0	"u"	1	"fits expected pair seen together"
2019	"R704_19"	"R704_1_19"	270170859	270170860	0	"u"	1	"fits expected pair seen together; only paternal allele amplified?"
2019	"R704_19"	"R704_2_19"	270170859	270170860	0	"f"	0	"fits expected pair seen together"
2019	"R704_19"	"R704_3_19"	270170859	270170860	0	"f"	0	"fits expected pair seen together"
2019	"R704_19"	"R704_4_19"	270170859	270170860	0	"f"	0	"fits expected pair seen together"
2019	"R802_19"	"R802_1_19"	273145099	270170976	0	"f"	0	"fits expected pair seen together"
2019	"R802_19"	"R802_2_19"	273145099	270170976	0	"f"	0	"fits expected pair seen together"
2019	"R802_19"	"R802_3_19"	273145099	270170976	0	"f"	0	"fits expected pair seen together"
2019	"R802_19"	"R802_4_19"	273145099	270170976	0	"f"	0	"fits expected pair seen together"
2017	"R803_17"	"R803_1_17"	270170259	270170368	0	"u"	0	NA
2017	"R803_17"	"R803_2_17"	270170259	270170368	0	"u"	0	NA
2019	"R803_19"	"R803_4_19"	270170962	270170756	0	"f"	0	"fits expected pair seen together"
2017	"R804_17"	"R804_1_17"	270170176	270170175	0	"u"	0	NA
2017	"R804_17"	"R804_2_17"	270170176	270170175	0	"u"	0	NA
2017	"R804_17"	"R804_3_17"	270170176	270170175	0	"u"	0	NA
2018	"R804_18"	"R804_4_18"	270170081	270170082	0	"u"	0	NA
2018	"R805_18"	"R805_4_18"	270170564	270170621	0	"u"	0	NA
2018	"R807_18"	"R807_1_18"	270170754	270170768	0	"u"	0	NA
2018	"R807_18"	"R807_3_18"	270170754	270170768	0	"u"	0	NA
2018	"R812_18"	"R812_1_18"	270170051	270170245	0	"f"	0	NA
2018	"R812_18"	"R812_2_18"	270170051	270170245	0	"f"	0	NA
2018	"R812_18"	"R812_3_18"	270170051	270170245	0	"f"	0	NA
2018	"R812_18"	"R812_4_18"	270170051	270170245	0	"f"	0	NA
2018	"R901_18"	"R901_1_18"	18901	245125792	0	"f"	0	"unknown mother"
2019	"R901_19"	"R901_1_19"	273145109	273145112	0	"f"	0	"fits expected father"
2018	"R901_18"	"R901_2_18"	18901	245125792	0	"f"	0	"unknown mother"
2019	"R901_19"	"R901_2_19"	273145109	273145112	0	"u"	1	"fits expected father"
2017	"R901_17"	"R901_3_17"	270170125	270170321	0	"u"	0	NA
2018	"R901_18"	"R901_3_18"	18901	245125792	0	"f"	0	"unknown mother"
2019	"R901_19"	"R901_3_19"	273145109	273145112	0	"f"	0	"fits expected father"
2018	"R901_18"	"R901_4_18"	18901	245125792	0	"f"	0	"unknown mother"
2019	"R901_19"	"R901_4_19"	273145109	273145112	0	"f"	0	"fits expected father"
2017	"R902_17"	"R902_1_17"	270170125	270170337	0	"u"	0	NA
2019	"R902_19"	"R902_3_19"	270170901	270170091	0	"u"	0	"fits expected pair seen together at nest"
2017	"R903_17"	"R903_4_17"	270170149	270170148	0	"u"	0	NA
2018	"R904_18"	"R904_1_18"	273145005	NA	0	"f"	0	"unknown father (assigned male 270170565 is not the father)"
2018	"R904_18"	"R904_2_18"	273145005	NA	0	"f"	0	"unknown father (assigned male 270170565 is not the father)"
2018	"R904_18"	"R904_3_18"	273145005	NA	0	"f"	0	"unknown father (assigned male 270170565 is not the father)"
2017	"R904_17"	"R904_4_17"	270170154	270170155	0	"u"	0	NA
2018	"R904_18"	"R904_4_18"	273145005	NA	0	"f"	0	"unknown father (assigned male 270170565 is not the father)"
2019	"R905_19"	"R905_1_19"	270170970	273145139	0	"f"	0	"fits expected pair seen together"
2018	"R905_18"	"R905_2_18"	270170737	270170736	0	"u"	1	NA
2019	"R905_19"	"R905_2_19"	270170970	273145139	0	"f"	0	"fits expected pair seen together"
2018	"R905_18"	"R905_3_18"	270170737	270170736	0	"u"	0	NA
2019	"R905_19"	"R905_3_19"	270170970	273145139	0	"f"	0	"fits expected pair seen together"
2019	"R905_19"	"R905_4_19"	270170970	273145139	0	"f"	0	"fits expected pair seen together"
2019	"R908_19"	"R908_1_19"	273145218	273145219	0	"f"	0	"fits expected pair seen together"
2019	"R908_19"	"R908_2_19"	273145218	273145219	0	"f"	0	"fits expected pair seen together"
2019	"R908_19"	"R908_3_19"	273145218	273145219	0	"f"	0	"fits expected pair seen together"
2019	"R908_19"	"R908_4_19"	273145218	273145219	0	"f"	0	"fits expected pair seen together"
2019	"R909_19"	"R909_1_19"	273145229	270170294	0	"u"	0	"fits expected pair seen together"
2019	"R911_19"	"R911_1_19"	273145121	270170947	0	"f"	0	"fits expected pair seen together"
2019	"R911_19"	"R911_2_19"	273145121	270170947	0	"f"	0	"fits expected pair seen together"
2019	"R911_19"	"R911_3_19"	273145121	270170947	0	"f"	0	"fits expected pair seen together"
2019	"R911_19"	"R911_4_19"	NA	NA	NA	"u"	1	"no genotype"
2019	"R912_19"	"R912_1_19"	273145217	273145216	0	"f"	0	"fits expected pair seen together"
2019	"R912_19"	"R912_2_19"	273145217	273145216	0	"f"	0	"fits expected pair seen together"
2019	"R912_19"	"R912_3_19"	273145217	273145216	0	"f"	0	"fits expected pair seen together"
2019	"R912_19"	"R912_4_19"	273145217	273145216	0	"f"	0	"fits expected pair seen together"
2019	"R913_19"	"R913_1_19"	270170970	273145139	0	"u"	0	"fits expected pair seen together"
2019	"R913_19"	"R913_2_19"	270170970	273145139	0	"f"	0	"fits expected pair seen together"
2019	"R913_19"	"R913_3_19"	270170970	273145139	0	"f"	0	"fits expected pair seen together"
2019	"R913_19"	"R913_4_19"	270170970	273145139	0	"f"	0	"fits expected pair seen together"
2019	"R914_19"	"R914_1_19"	270170853	270170854	0	"f"	0	"fits expected pair seen together"
2019	"R914_19"	"R914_2_19"	270170853	270170854	0	"f"	0	"fits expected pair seen together"
2019	"R914_19"	"R914_3_19"	270170853	270170854	0	"f"	0	"fits expected pair seen together"
2019	"R914_19"	"R914_4_19"	270170853	270170854	0	"f"	0	"fits expected pair seen together"
2004	"REPH007_04"	"REPH007_1_04"	NA	162116117	0	"u"	0	"unknown mother"
2004	"REPH007_04"	"REPH007_2_04"	NA	162116117	0	"u"	0	"unknown mother"
2004	"REPH007_04"	"REPH007_3_04"	NA	162116117	0	"u"	0	"unknown mother"
2004	"REPH007_04"	"REPH007_4_04"	NA	162116117	0	"u"	0	"unknown mother"
2018	"REPH013_18"	"REPH013_1_18"	NA	245125937	0	"u"	0	"unknown mother"
2018	"REPH013_18"	"REPH013_2_18"	NA	245125937	0	"u"	0	"unknown mother"
2018	"REPH013_18"	"REPH013_3_18"	NA	245125937	0	"u"	0	"unknown mother"
2018	"REPH032_18"	"REPH032_1_18"	NA	245125940	0	"u"	0	"unknown mother"
2018	"REPH032_18"	"REPH032_2_18"	NA	245125940	0	"u"	0	"unknown mother"
2018	"REPH032_18"	"REPH032_3_18"	NA	245125940	0	"u"	0	"unknown mother"
2018	"REPH059_18"	"REPH059_1_18"	NA	245125787	0	"f"	0	"unknown mother"
2018	"REPH059_18"	"REPH059_2_18"	NA	245125787	0	"f"	0	"unknown mother"
2018	"REPH059_18"	"REPH059_3_18"	NA	245125787	0	"f"	0	"unknown mother"
2018	"REPH059_18"	"REPH059_4_18"	NA	245125787	0	"f"	0	"unknown mother"
2018	"REPH061_18"	"REPH061_1_18"	NA	245125794	0	"f"	0	"unknown mother"
2018	"REPH061_18"	"REPH061_2_18"	NA	245125794	0	"f"	0	"unknown mother"
2018	"REPH061_18"	"REPH061_3_18"	NA	245125794	0	"f"	0	"unknown mother"
2018	"REPH061_18"	"REPH061_4_18"	NA	245125794	0	"f"	0	"unknown mother"
2018	"REPH062_18"	"REPH062_1_18"	NA	245125795	0	"f"	0	"unknown mother"
2018	"REPH062_18"	"REPH062_2_18"	NA	245125795	0	"f"	0	"unknown mother"
2018	"REPH062_18"	"REPH062_3_18"	NA	245125795	0	"f"	0	"unknown mother"
2018	"REPH062_18"	"REPH062_4_18"	NA	245125795	0	"f"	0	"unknown mother"
2018	"REPH064_18"	"REPH064_1_18"	245125780	245140303	0	"f"	0	NA
2018	"REPH064_18"	"REPH064_2_18"	245125780	245140303	0	"f"	0	NA
2018	"REPH064_18"	"REPH064_3_18"	245125780	245140303	0	"f"	0	NA
2018	"REPH064_18"	"REPH064_4_18"	245125780	245140303	0	"f"	0	NA
2018	"REPH068_18"	"REPH068_1_18"	245125765	245125764	0	"f"	0	NA
2018	"REPH068_18"	"REPH068_2_18"	245125765	245125764	0	"u"	1	NA
2018	"REPH068_18"	"REPH068_3_18"	245125765	245125764	0	"f"	0	NA
2018	"REPH068_18"	"REPH068_4_18"	245125765	245125764	0	"f"	0	NA
2018	"REPH070_18"	"REPH070_1_18"	NA	245125784	0	"f"	0	"unknown mother"
2018	"REPH070_18"	"REPH070_2_18"	NA	245125784	0	"f"	0	"unknown mother"
2018	"REPH070_18"	"REPH070_3_18"	NA	245125784	0	"f"	0	"unknown mother"
2018	"REPH070_18"	"REPH070_4_18"	NA	245125784	0	"f"	0	"unknown mother"
2018	"REPH086_18"	"REPH086_1_18"	NA	245140308	0	"f"	0	"unknown mother"
2018	"REPH086_18"	"REPH086_2_18"	NA	245140308	0	"f"	0	"unknown mother"
2018	"REPH086_18"	"REPH086_3_18"	NA	245140308	0	"u"	1	"unknown mother"
2018	"REPH087_18"	"REPH087_1_18"	NA	245125786	0	"u"	0	"unknown mother"
2018	"REPH087_18"	"REPH087_2_18"	NA	245125786	0	"f"	0	"unknown mother"
2018	"REPH087_18"	"REPH087_3_18"	NA	245125786	0	"u"	1	"unknown mother"
2017	"REPH101_17"	"REPH101_1_17"	NA	245125821	0	"u"	0	"unknown mother"
2017	"REPH101_17"	"REPH101_2_17"	NA	245125821	0	"u"	0	"unknown mother"
2017	"REPH101_17"	"REPH101_3_17"	NA	245125821	0	"u"	0	"unknown mother"
2017	"REPH101_17"	"REPH101_4_17"	NA	245125821	0	"u"	0	"unknown mother"
2018	"REPH145_18"	"REPH145_1_18"	NA	245125921	0	"u"	0	"unknown mother"
2018	"REPH145_18"	"REPH145_2_18"	NA	245125921	0	"u"	0	"unknown mother"
2017	"REPH165_17"	"REPH165_1_17"	NA	245125640	0	"u"	0	"unknown mother"
2018	"REPH168_18"	"REPH168_1_18"	NA	245125793	0	"f"	0	"unknown mother"
2018	"REPH168_18"	"REPH168_2_18"	NA	245125793	0	"f"	0	"unknown mother"
2018	"REPH168_18"	"REPH168_3_18"	NA	245125793	0	"u"	1	"unknown mother"
2018	"REPH168_18"	"REPH168_4_18"	NA	245125793	0	"f"	0	"unknown mother"
2018	"REPH171_18"	"REPH171_1_18"	NA	245140301	0	"f"	0	"unknown mother"
2018	"REPH171_18"	"REPH171_2_18"	NA	245140301	0	"f"	0	"unknown mother"
2018	"REPH171_18"	"REPH171_3_18"	NA	245140301	0	"f"	0	"unknown mother"
2018	"REPH171_18"	"REPH171_4_18"	NA	245140301	0	"f"	0	"unknown mother"
2018	"REPH172_18"	"REPH172_1_18"	NA	245125796	0	"f"	0	"unknown mother"
2018	"REPH172_18"	"REPH172_2_18"	NA	245125796	0	"f"	0	"unknown mother"
2018	"REPH172_18"	"REPH172_3_18"	NA	245125796	0	"f"	0	"unknown mother"
2018	"REPH173_18"	"REPH173_1_18"	245125776	245125777	0	"f"	0	NA
2018	"REPH173_18"	"REPH173_2_18"	245125776	245125777	0	"f"	0	NA
2018	"REPH173_18"	"REPH173_3_18"	245125776	245125777	0	"f"	0	NA
2018	"REPH173_18"	"REPH173_4_18"	245125776	245125777	0	"f"	0	NA
2018	"REPH175_18"	"REPH175_1_18"	NA	245140302	0	"f"	0	"unknown mother"
2018	"REPH175_18"	"REPH175_2_18"	NA	245140302	0	"f"	0	"unknown mother"
2018	"REPH175_18"	"REPH175_3_18"	NA	245140302	0	"f"	0	"unknown mother"
2018	"REPH178_18"	"REPH178_1_18"	NA	245140322	0	"u"	0	"unknown mother"
2018	"REPH183_18"	"REPH183_1_18"	245125769	245125768	0	"f"	0	NA
2018	"REPH183_18"	"REPH183_2_18"	245125769	245125768	0	"f"	0	NA
2018	"REPH183_18"	"REPH183_3_18"	NA	NA	NA	"u"	1	"no genotype"
2018	"REPH184_18"	"REPH184_1_18"	245125770	245125771	0	"f"	0	NA
2018	"REPH184_18"	"REPH184_2_18"	245125770	245125771	0	"u"	0	NA
2018	"REPH184_18"	"REPH184_3_18"	245125770	245125771	0	"f"	0	NA
2018	"REPH184_18"	"REPH184_4_18"	245125770	245125771	0	"u"	0	NA
2018	"REPH185_18"	"REPH185_1_18"	NA	245140307	0	"f"	0	"unknown mother"
2018	"REPH185_18"	"REPH185_2_18"	NA	245140307	0	"f"	0	"unknown mother"
2018	"REPH185_18"	"REPH185_3_18"	NA	245140307	0	"f"	0	"unknown mother"
2019	"REPH191_19"	"REPH191_1_19"	NA	245140330	0	"u"	0	"unknown mother; father caught on the nest"
2019	"REPH192_19"	"REPH192_1_19"	NA	245140348	0	"u"	0	"unknown mother; father caught on the nest"
2018	"REPH197_18"	"REPH197_1_18"	NA	NA	1	"f"	0	"unknown mother; unknown EP father"
2018	"REPH197_18"	"REPH197_2_18"	NA	245125785	0	"f"	0	"unknown mother"
2018	"REPH197_18"	"REPH197_3_18"	NA	245125785	0	"f"	0	"unknown mother"
2018	"REPH201_18"	"REPH201_1_18"	245125790	245125791	0	"f"	0	NA
2018	"REPH201_18"	"REPH201_2_18"	245125790	245125791	0	"f"	0	NA
2018	"REPH201_18"	"REPH201_3_18"	245125790	245125791	0	"f"	0	NA
2018	"REPH201_18"	"REPH201_4_18"	245125790	245125791	0	"f"	0	NA
2019	"REPH202_19"	"REPH202_1_19"	NA	245140456	0	"u"	0	"unknown mother; father caught on the nest"
2019	"REPH202_19"	"REPH202_2_19"	NA	245140456	0	"u"	0	"unknown mother; father caught on the nest"
2019	"REPH202_19"	"REPH202_3_19"	NA	245140456	0	"u"	0	"unknown mother; father caught on the nest"
2019	"REPH202_19"	"REPH202_4_19"	NA	245140456	0	"u"	0	"unknown mother; father caught on the nest"
2018	"REPH210_18"	"REPH210_1_18"	NA	245140309	0	"f"	0	"unknown mother"
2018	"REPH210_18"	"REPH210_2_18"	NA	NA	1	"f"	0	"unknown mother; unknown EP father"
2018	"REPH210_18"	"REPH210_3_18"	NA	245140309	0	"f"	0	"unknown mother"
2018	"REPH210_18"	"REPH210_4_18"	NA	245140309	0	"f"	0	"unknown mother"
2018	"REPH212_18"	"REPH212_1_18"	NA	245125798	0	"f"	0	"unknown mother"
2018	"REPH212_18"	"REPH212_2_18"	NA	245125798	0	"f"	0	"unknown mother"
2018	"REPH212_18"	"REPH212_3_18"	NA	245125798	0	"f"	0	"unknown mother"
2018	"REPH222_18"	"REPH222_1_18"	245125788	245125789	0	"f"	0	NA
2018	"REPH222_18"	"REPH222_2_18"	245125788	245125789	0	"f"	0	NA
2018	"REPH222_18"	"REPH222_3_18"	245125788	245125789	0	"f"	0	NA
2018	"REPH244_18"	"REPH244_1_18"	NA	245140304	0	"f"	0	"unknown mother"
2018	"REPH244_18"	"REPH244_2_18"	NA	245140304	0	"f"	0	"unknown mother"
2018	"REPH244_18"	"REPH244_3_18"	NA	245140304	0	"f"	0	"unknown mother"
2018	"REPH244_18"	"REPH244_4_18"	NA	245140304	0	"f"	0	"unknown mother"
2018	"REPH246_18"	"REPH246_1_18"	NA	245140305	0	"f"	0	"unknown mother"
2018	"REPH246_18"	"REPH246_2_18"	NA	245140305	0	"f"	0	"unknown mother"
2018	"REPH246_18"	"REPH246_3_18"	NA	245140305	0	"f"	0	"unknown mother"
2018	"REPH248_18"	"REPH248_1_18"	NA	245140306	0	"f"	0	"unknown mother"
2018	"REPH248_18"	"REPH248_2_18"	NA	245140306	0	"f"	0	"unknown mother"
2018	"REPH248_18"	"REPH248_3_18"	NA	245140306	0	"f"	0	"unknown mother"
2018	"REPH248_18"	"REPH248_4_18"	NA	245140306	0	"f"	0	"unknown mother"
2006	"REPH251_06"	"REPH251_1_06"	NA	NA	NA	"u"	0	"no genotyping possible"
2003	"REPH308_03"	"REPH308_1_03"	NA	168181038	0	"u"	0	"unknown mother"
2005	"REPH313_05"	"REPH313_1_05"	NA	162116410	0	"u"	0	"unknown mother"
2005	"REPH313_05"	"REPH313_2_05"	NA	162116410	0	"u"	0	"unknown mother"
2005	"REPH313_05"	"REPH313_3_05"	NA	162116410	0	"u"	0	"unknown mother"
2005	"REPH313_05"	"REPH313_4_05"	NA	162116410	0	"u"	0	"unknown mother"
2003	"REPH317_03"	"REPH317_1_03"	NA	168180646	0	"u"	0	"unknown mother"
2003	"REPH320_03"	"REPH320_1_03"	NA	168180603	0	"u"	0	"unknown mother"
2005	"REPH322_05"	"REPH322_1_05"	NA	162116451	0	"u"	0	"unknown mother"
2005	"REPH339_05"	"REPH339_1_05"	NA	162116417	0	"u"	0	"unknown mother"
2004	"REPH341_04"	"REPH341_1_04"	NA	162116206	0	"u"	0	"unknown mother"
2018	"REPH341_18"	"REPH341_1_18"	NA	245140312	0	"u"	0	"unknown mother"
2004	"REPH341_04"	"REPH341_2_04"	NA	162116206	0	"u"	0	"unknown mother"
2004	"REPH341_04"	"REPH341_3_04"	NA	162116206	0	"u"	0	"unknown mother"
2017	"REPH376_17"	"REPH376_1_17"	NA	245125653	0	"u"	0	"unknown mother"
2004	"REPH402_04"	"REPH402_1_04"	NA	162116108	0	"u"	0	"unknown mother"
2019	"REPH408_19"	"REPH408_1_19"	NA	NA	0	"u"	0	"unknown parents; status could also be 1"
2019	"REPH408_19"	"REPH408_2_19"	NA	245140471	1	"u"	0	"unknown mother; father is male from REPH288; status could also be 0"
2003	"REPH409_03"	"REPH409_1_03"	NA	168181036	0	"u"	0	"unknown mother"
2005	"REPH409_05"	"REPH409_1_05"	NA	162116480	0	"u"	0	"unknown mother"
2004	"REPH436_04"	"REPH436_1_04"	NA	162116256	0	"u"	0	"unknown mother"
2004	"REPH436_04"	"REPH436_2_04"	NA	162116256	0	"u"	0	"unknown mother"
2004	"REPH436_04"	"REPH436_3_04"	NA	162116256	0	"u"	0	"unknown mother"
2006	"REPH647_06"	"REPH647_1_06"	NA	221113726	0	"u"	0	"unknown mother"
2006	"REPH647_06"	"REPH647_2_06"	NA	221113726	0	"u"	0	"unknown mother"
2006	"REPH647_06"	"REPH647_3_06"	NA	221113726	0	"u"	0	"unknown mother"
