"external"	"data_type"	"year_"	"nestID"	"male_id"	"female_id"	"male_assigned"	"male_field"	"female_assigned"	"female_field"	"found_datetime"	"collected_datetime"	"last_checked_datetime"	"lat"	"lon"	"anyEPY"	"N_parentage"	"N_EPY"
1	"survey_plot"	2018	"REPH180_18"	245125970	NA	2	1	0	0	"2018-07-03 12:00:00"	NA	"2018-07-18 12:00:00"	71.28179	-156.58441	1	4	1
1	"survey_plot"	2019	"REPH180_19"	245125654	NA	1	1	0	0	"2019-06-18 12:00:00"	NA	"2019-07-07 12:00:00"	71.27177	-156.52869	NA	NA	NA
1	"survey_plot"	2019	"REPH181_19"	245140401	NA	1	1	0	0	"2019-06-18 12:00:00"	NA	"2019-07-06 12:00:00"	71.27163	-156.52826	NA	NA	NA
1	"survey_plot"	2014	"REPH182_14"	198118937	NA	1	1	0	0	"2014-06-25 12:00:00"	NA	"2014-07-14 12:00:00"	71.29704	-156.63148	NA	NA	NA
1	"survey_plot"	2018	"REPH182_18"	245125925	NA	1	1	0	0	"2018-07-05 12:00:00"	NA	NA	71.26955	-156.5325	NA	NA	NA
1	"clutch_removal_exp"	2018	"REPH183_18"	245125768	245125769	2	1	2	1	"2018-06-24 12:00:00"	"2018-06-24 12:00:00"	NA	71.30479	-156.71043	0	2	0
1	"survey_plot"	2019	"REPH183_19"	245125953	NA	1	1	0	0	"2019-06-18 12:00:00"	NA	"2019-07-06 12:00:00"	71.26385	-156.52681	NA	NA	NA
1	"survey_plot"	2017	"REPH184_17"	NA	NA	0	0	0	0	"2017-06-25 12:00:00"	NA	"2017-06-27 12:00:00"	71.26103	-156.51725	NA	NA	NA
1	"clutch_removal_exp"	2018	"REPH184_18"	245125771	245125770	2	1	2	1	"2018-06-24 12:00:00"	"2018-06-24 12:00:00"	NA	71.30453	-156.71404	0	4	0
1	"survey_plot"	2019	"REPH184_19"	NA	NA	0	0	0	0	"2019-06-18 12:00:00"	NA	"2019-06-21 12:00:00"	71.26454	-156.52811	NA	NA	NA
1	"survey_plot"	2014	"REPH185_14"	245107640	NA	1	1	0	0	"2014-07-01 12:00:00"	NA	"2014-07-19 12:00:00"	71.2942	-156.64319	NA	NA	NA
1	"survey_plot"	2017	"REPH185_17"	NA	NA	0	0	0	0	"2017-06-25 12:00:00"	NA	"2017-07-02 12:00:00"	71.2622	-156.51881	NA	NA	NA
1	"clutch_removal_exp"	2018	"REPH185_18"	245140307	NA	2	1	0	0	"2018-06-24 12:00:00"	"2018-06-24 12:00:00"	NA	71.30215	-156.70512	0	3	0
1	"survey_plot"	2019	"REPH185_19"	NA	NA	0	0	0	0	"2019-06-18 12:00:00"	NA	"2019-07-04 12:00:00"	71.26464	-156.53026	NA	NA	NA
1	"survey_plot"	2017	"REPH186_17"	NA	NA	0	0	0	0	"2017-06-26 12:00:00"	NA	"2017-07-07 12:00:00"	71.26767	-156.52545	NA	NA	NA
1	"survey_plot"	2019	"REPH186_19"	245125956	NA	1	1	0	0	"2019-06-18 12:00:00"	NA	"2019-07-08 12:00:00"	71.26189	-156.52676	NA	NA	NA
1	"survey_plot"	2017	"REPH187_17"	245125646	NA	1	1	0	0	"2017-06-27 12:00:00"	NA	"2017-07-12 12:00:00"	71.26113	-156.52773	NA	NA	NA
1	"survey_plot"	2019	"REPH187_19"	NA	NA	0	0	0	0	"2019-06-19 12:00:00"	NA	"2019-06-22 12:00:00"	71.26088	-156.5125	NA	NA	NA
1	"survey_plot"	2019	"REPH188_19"	NA	NA	0	0	0	0	"2019-06-19 12:00:00"	NA	"2019-06-24 12:00:00"	71.26132	-156.52	NA	NA	NA
1	"survey_plot"	2017	"REPH189_17"	NA	NA	0	0	0	0	"2017-06-27 12:00:00"	NA	"2017-07-07 12:00:00"	71.27039	-156.53459	NA	NA	NA
1	"survey_plot"	2019	"REPH189_19"	NA	NA	0	0	0	0	"2019-06-19 12:00:00"	NA	"2019-06-21 12:00:00"	71.24568	-156.5713	NA	NA	NA
1	"survey_plot"	2014	"REPH190_14"	198118981	NA	1	1	0	0	"2014-07-10 12:00:00"	NA	"2014-07-14 12:00:00"	71.29613	-156.64057	NA	NA	NA
1	"survey_plot"	2019	"REPH190_19"	245125913	NA	2	1	0	0	"2019-06-19 12:00:00"	NA	"2019-06-28 12:00:00"	71.24749	-156.5835	0	3	0
1	"survey_plot"	2014	"REPH191_14"	NA	NA	0	0	0	0	"2014-06-11 12:00:00"	NA	NA	71.24348	-156.56894	NA	NA	NA
1	"survey_plot"	2019	"REPH191_19"	245140330	NA	2	1	0	0	"2019-06-19 12:00:00"	NA	"2019-07-05 12:00:00"	71.28367	-156.58871	0	1	0
1	"survey_plot"	2014	"REPH192_14"	198118914	NA	2	1	0	0	"2014-06-11 12:00:00"	NA	"2014-07-11 12:00:00"	71.24272	-156.56909	1	4	3
1	"survey_plot"	2017	"REPH192_17"	NA	NA	0	0	0	0	"2017-06-27 12:00:00"	NA	"2017-06-30 12:00:00"	71.29533	-156.6459	NA	NA	NA
1	"survey_plot"	2019	"REPH192_19"	245140328	NA	1	1	0	0	"2019-06-19 12:00:00"	NA	"2019-07-06 12:00:00"	71.28379	-156.58531	0	2	0
1	"survey_plot"	2014	"REPH195_14"	NA	NA	0	0	0	0	"2014-06-14 12:00:00"	NA	NA	71.28532	-156.58498	NA	NA	NA
1	"survey_plot"	2019	"REPH195_19"	NA	NA	0	0	0	0	"2019-06-21 12:00:00"	NA	"2019-06-25 12:00:00"	71.24698	-156.57172	NA	NA	NA
1	"survey_plot"	2019	"REPH196_19"	NA	NA	0	0	0	0	"2019-06-21 12:00:00"	NA	"2019-06-24 12:00:00"	71.24905	-156.57069	NA	NA	NA
1	"clutch_removal_exp"	2018	"REPH197_18"	245125785	NA	2	1	0	0	"2018-06-17 12:00:00"	"2018-06-22 12:00:00"	NA	71.30592	-156.70523	1	3	1
1	"survey_plot"	2019	"REPH197_19"	NA	NA	0	0	0	0	"2019-06-23 12:00:00"	NA	"2019-06-27 12:00:00"	71.28111	-156.58221	NA	NA	NA
1	"survey_plot"	2017	"REPH198_17"	NA	NA	0	0	0	0	"2017-06-25 12:00:00"	NA	"2017-06-30 12:00:00"	71.29613	-156.63873	NA	NA	NA
1	"survey_plot"	2019	"REPH198_19"	NA	NA	0	0	0	0	"2019-06-17 12:00:00"	NA	"2019-07-05 12:00:00"	71.29687	-156.6373	NA	NA	NA
1	"survey_plot"	2004	"REPH200_04"	NA	NA	0	0	0	0	"2004-06-11 12:00:00"	NA	"2004-06-15 12:00:00"	71.24217	-156.55098	NA	NA	NA
1	"survey_plot"	2014	"REPH200_14"	245102095	NA	1	1	0	0	"2014-06-17 12:00:00"	NA	"2014-07-11 12:00:00"	71.24904	-156.58289	NA	NA	NA
1	"survey_plot"	2017	"REPH200_17"	NA	NA	0	0	0	0	"2017-06-26 12:00:00"	NA	"2017-07-03 12:00:00"	71.30054	-156.63676	NA	NA	NA
1	"survey_plot"	2019	"REPH200_19"	245125572	NA	1	1	0	0	"2019-06-18 12:00:00"	NA	"2019-07-07 12:00:00"	71.2954	-156.64223	NA	NA	NA
1	"survey_plot"	2005	"REPH201_05"	162116500	NA	1	1	0	0	"2005-06-17 12:00:00"	NA	NA	71.24476	-156.56771	NA	NA	NA
1	"survey_plot"	2006	"REPH201_06"	175189896	NA	1	1	0	0	"2006-06-12 12:00:00"	NA	"2006-07-01 12:00:00"	71.29372	-156.64834	NA	NA	NA
1	"clutch_removal_exp"	2018	"REPH201_18"	245125791	245125790	2	1	2	1	"2018-07-02 12:00:00"	"2018-07-02 12:00:00"	NA	71.30202	-156.70755	0	4	0
1	"survey_plot"	2006	"REPH202_06"	NA	NA	0	0	0	0	"2006-06-12 12:00:00"	NA	NA	71.29198	-156.64223	NA	NA	NA
1	"survey_plot"	2014	"REPH202_14"	245102100	NA	1	1	0	0	"2014-06-17 12:00:00"	NA	"2014-07-02 12:00:00"	71.24816	-156.57335	NA	NA	NA
1	"survey_plot"	2018	"REPH202_18"	245125966	NA	1	1	0	0	"2018-07-05 12:00:00"	NA	"2018-07-15 12:00:00"	71.28266	-156.58716	NA	NA	NA
1	"survey_plot"	2019	"REPH202_19"	245140456	NA	2	1	0	0	"2019-06-18 12:00:00"	NA	"2019-07-06 12:00:00"	71.29549	-156.6438	0	4	0
1	"survey_plot"	2004	"REPH203_04"	162116131	NA	2	1	0	0	"2004-06-15 12:00:00"	NA	"2004-07-05 12:00:00"	71.26698	-156.52944	0	4	0
1	"survey_plot"	2005	"REPH203_05"	NA	NA	0	0	0	0	"2005-06-21 12:00:00"	NA	"2005-06-25 12:00:00"	71.23581	-156.56828	NA	NA	NA
1	"survey_plot"	2006	"REPH204_06"	NA	NA	0	0	0	0	"2006-06-13 12:00:00"	NA	"2006-07-05 12:00:00"	71.24638	-156.57927	NA	NA	NA
1	"survey_plot"	2014	"REPH204_14"	245102077	NA	1	1	0	0	"2014-06-18 12:00:00"	NA	"2014-07-10 12:00:00"	71.28054	-156.58308	NA	NA	NA
1	"survey_plot"	2019	"REPH204_19"	NA	NA	0	0	0	0	"2019-06-19 12:00:00"	NA	"2019-06-23 12:00:00"	71.29123	-156.6529	NA	NA	NA
1	"survey_plot"	2003	"REPH205_03"	168181082	NA	1	1	0	0	"2003-06-23 12:00:00"	NA	"2003-07-04 12:00:00"	71.26928	-156.5292	NA	NA	NA
1	"survey_plot"	2005	"REPH205_05"	NA	NA	0	0	0	0	"2005-06-22 12:00:00"	NA	"2005-07-06 12:00:00"	71.24639	-156.53919	NA	NA	NA
1	"survey_plot"	2003	"REPH206_03"	168180630	NA	2	1	0	0	"2003-06-26 12:00:00"	NA	"2003-07-11 12:00:00"	71.26811	-156.52814	0	4	0
1	"survey_plot"	2004	"REPH206_04"	NA	NA	0	0	0	0	"2004-06-16 12:00:00"	NA	"2004-06-21 12:00:00"	71.24556	-156.58152	NA	NA	NA
1	"survey_plot"	2005	"REPH206_05"	162116521	NA	1	1	0	0	"2005-06-23 12:00:00"	NA	"2005-07-03 12:00:00"	71.24576	-156.55467	NA	NA	NA
1	"survey_plot"	2014	"REPH206_14"	241159617	NA	1	1	0	0	"2014-06-18 12:00:00"	NA	NA	71.28106	-156.58245	NA	NA	NA
1	"survey_plot"	2019	"REPH206_19"	NA	NA	0	0	0	0	"2019-06-19 12:00:00"	NA	"2019-06-24 12:00:00"	71.29906	-156.64158	NA	NA	NA
1	"survey_plot"	2005	"REPH207_05"	NA	NA	0	0	0	0	"2005-06-25 12:00:00"	NA	"2005-06-29 12:00:00"	71.23575	-156.55788	NA	NA	NA
1	"survey_plot"	2006	"REPH207_06"	NA	NA	0	0	0	0	"2006-06-14 12:00:00"	NA	"2006-06-19 12:00:00"	71.26847	-156.52969	NA	NA	NA
1	"survey_plot"	2019	"REPH207_19"	NA	NA	0	0	0	0	"2019-06-19 12:00:00"	NA	"2019-06-24 12:00:00"	71.29865	-156.63876	NA	NA	NA
1	"survey_plot"	2003	"REPH208_03"	168180605	NA	2	1	0	0	"2003-06-26 12:00:00"	NA	"2003-07-05 12:00:00"	71.26889	-156.53639	0	4	0
1	"survey_plot"	2004	"REPH208_04"	162116139	NA	1	1	0	0	"2004-06-17 12:00:00"	NA	"2004-07-03 12:00:00"	71.25001	-156.59334	NA	NA	NA
1	"survey_plot"	2006	"REPH208_06"	NA	NA	0	0	0	0	"2006-06-14 12:00:00"	NA	"2006-07-05 12:00:00"	71.26042	-156.51703	NA	NA	NA
1	"survey_plot"	2014	"REPH208_14"	NA	NA	0	0	0	0	"2014-06-20 12:00:00"	NA	"2014-06-30 12:00:00"	71.28292	-156.58417	NA	NA	NA
1	"survey_plot"	2017	"REPH208_17"	NA	NA	0	0	0	0	"2017-06-25 12:00:00"	NA	"2017-07-05 12:00:00"	71.26934	-156.52585	NA	NA	NA
1	"survey_plot"	2018	"REPH208_18"	NA	NA	0	0	0	0	"2018-06-23 12:00:00"	NA	"2018-06-24 12:00:00"	71.24567	-156.57156	NA	NA	NA
1	"survey_plot"	2003	"REPH209_03"	168180606	NA	2	1	0	0	"2003-06-26 12:00:00"	NA	"2003-07-05 12:00:00"	71.2698	-156.53716	0	3	0
1	"survey_plot"	2014	"REPH209_14"	241159607	NA	1	1	0	0	"2014-06-20 12:00:00"	NA	NA	71.28516	-156.58185	NA	NA	NA
1	"survey_plot"	2017	"REPH209_17"	245125841	NA	1	1	0	0	"2017-06-26 12:00:00"	NA	"2017-07-08 12:00:00"	71.28523	-156.58183	NA	NA	NA
1	"survey_plot"	2018	"REPH209_18"	245125735	NA	1	1	0	0	"2018-06-23 12:00:00"	NA	"2018-07-05 12:00:00"	71.24704	-156.57187	NA	NA	NA
1	"survey_plot"	2003	"REPH210_03"	168181080	NA	1	1	0	0	"2003-06-28 12:00:00"	NA	"2003-07-08 12:00:00"	71.29222	-156.6524	NA	NA	NA
1	"survey_plot"	2005	"REPH210_05"	NA	NA	0	0	0	0	"2005-07-01 12:00:00"	NA	"2005-07-12 12:00:00"	71.24754	-156.57174	NA	NA	NA
1	"survey_plot"	2014	"REPH210_14"	245107634	NA	1	1	0	0	"2014-06-21 12:00:00"	NA	"2014-07-04 12:00:00"	71.24524	-156.58313	NA	NA	NA
1	"survey_plot"	2017	"REPH210_17"	NA	NA	0	0	0	0	"2017-06-26 12:00:00"	NA	"2017-07-06 12:00:00"	71.28557	-156.58325	NA	NA	NA
1	"clutch_removal_exp"	2018	"REPH210_18"	245140309	NA	2	1	0	0	"2018-06-24 12:00:00"	"2018-06-24 12:00:00"	NA	71.30229	-156.7045	1	4	1
1	"survey_plot"	2019	"REPH210_19"	245125571	NA	1	1	0	0	"2019-06-19 12:00:00"	NA	"2019-07-08 12:00:00"	71.29368	-156.65252	NA	NA	NA
1	"survey_plot"	2003	"REPH211_03"	168180615	NA	1	1	0	0	"2003-06-29 12:00:00"	NA	"2003-07-10 12:00:00"	71.29993	-156.63094	NA	NA	NA
1	"survey_plot"	2004	"REPH211_04"	NA	NA	0	0	0	0	"2004-06-17 12:00:00"	NA	"2004-06-24 12:00:00"	71.24354	-156.56537	NA	NA	NA
1	"survey_plot"	2006	"REPH211_06"	199177317	NA	1	1	0	0	"2006-06-15 12:00:00"	NA	"2006-07-04 12:00:00"	71.29923	-156.62983	NA	NA	NA
1	NA	2018	"REPH211_18"	NA	NA	0	0	0	0	"2018-06-26 12:00:00"	"2018-06-26 12:00:00"	NA	71.30412	-156.72104	NA	NA	NA
1	"survey_plot"	2019	"REPH211_19"	270170604	NA	1	1	0	0	"2019-06-24 12:00:00"	NA	"2019-07-08 12:00:00"	71.29759	-156.64253	NA	NA	NA
1	"survey_plot"	2005	"REPH212_05"	199124308	NA	1	1	0	0	"2005-07-04 12:00:00"	NA	"2005-07-07 12:00:00"	71.23804	-156.56533	NA	NA	NA
1	"survey_plot"	2017	"REPH212_17"	NA	NA	0	0	0	0	"2017-06-27 12:00:00"	NA	"2017-07-07 12:00:00"	71.26897	-156.52869	NA	NA	NA
1	"clutch_removal_exp"	2018	"REPH212_18"	245125798	NA	2	1	0	0	"2018-06-28 12:00:00"	"2018-07-02 12:00:00"	NA	71.25257	-156.64616	0	3	0
1	"survey_plot"	2019	"REPH212_19"	245125565	NA	2	1	0	0	"2019-06-24 12:00:00"	NA	"2019-07-12 12:00:00"	71.29868	-156.62866	0	2	0
1	"survey_plot"	2005	"REPH213_05"	199124309	NA	1	1	0	0	"2005-07-06 12:00:00"	NA	"2005-07-08 12:00:00"	71.23618	-156.5481	NA	NA	NA
1	"survey_plot"	2006	"REPH213_06"	199177435	NA	1	1	0	0	"2006-06-15 12:00:00"	NA	"2006-07-02 12:00:00"	71.29168	-156.65332	NA	NA	NA
1	"survey_plot"	2018	"REPH213_18"	245140315	NA	1	1	0	0	"2018-07-01 12:00:00"	NA	"2018-07-06 12:00:00"	71.24702	-156.58281	NA	NA	NA
1	"survey_plot"	2004	"REPH215_04"	162115923	NA	1	1	0	0	"2004-06-18 12:00:00"	NA	"2004-07-06 12:00:00"	71.26467	-156.52581	NA	NA	NA
1	"survey_plot"	2005	"REPH215_05"	199124320	NA	2	1	0	0	"2005-07-08 12:00:00"	NA	NA	71.24517	-156.54546	0	3	0
1	"survey_plot"	2018	"REPH215_18"	245125960	NA	1	1	0	0	"2018-07-02 12:00:00"	NA	NA	71.28465	-156.57584	NA	NA	NA
1	"survey_plot"	2019	"REPH215_19"	245125951	NA	1	1	0	0	"2019-06-21 12:00:00"	NA	"2019-07-05 12:00:00"	71.29068	-156.64421	NA	NA	NA
1	"survey_plot"	2004	"REPH216_04"	162116130	NA	1	1	0	0	"2004-06-18 12:00:00"	NA	"2004-07-06 12:00:00"	71.26753	-156.53035	NA	NA	NA
1	"survey_plot"	2006	"REPH217_06"	199177430	NA	1	1	0	0	"2006-06-16 12:00:00"	NA	"2006-07-03 12:00:00"	71.2496	-156.56963	NA	NA	NA
1	"survey_plot"	2018	"REPH217_18"	245125961	NA	1	1	0	0	"2018-07-02 12:00:00"	NA	"2018-07-14 12:00:00"	71.28379	-156.58211	NA	NA	NA
1	"survey_plot"	2004	"REPH218_04"	162115918	NA	1	1	0	0	"2004-06-18 12:00:00"	NA	"2004-07-06 12:00:00"	71.26942	-156.52687	NA	NA	NA
1	"survey_plot"	2004	"REPH219_04"	162116147	NA	1	1	0	0	"2004-06-18 12:00:00"	NA	"2004-07-05 12:00:00"	71.26643	-156.52694	NA	NA	NA
1	"survey_plot"	2019	"REPH219_19"	245140451	NA	2	1	0	0	"2019-06-21 12:00:00"	NA	"2019-07-07 12:00:00"	71.29708	-156.62947	0	4	0
1	"survey_plot"	2004	"REPH220_04"	162116175	NA	1	1	0	0	"2004-06-18 12:00:00"	NA	"2004-07-06 12:00:00"	71.26275	-156.53028	NA	NA	NA
1	"survey_plot"	2018	"REPH220_18"	245125964	NA	1	1	0	0	"2018-07-02 12:00:00"	NA	"2018-07-14 12:00:00"	71.28386	-156.58556	NA	NA	NA
1	"survey_plot"	2019	"REPH220_19"	245140453	NA	1	1	0	0	"2019-06-21 12:00:00"	NA	"2019-07-02 12:00:00"	71.29806	-156.64078	NA	NA	NA
1	"survey_plot"	2004	"REPH221_04"	NA	NA	0	0	0	0	"2004-06-20 12:00:00"	NA	"2004-06-25 12:00:00"	71.29632	-156.63718	NA	NA	NA
1	"survey_plot"	2017	"REPH221_17"	NA	NA	0	0	0	0	"2017-07-02 12:00:00"	NA	"2017-07-07 12:00:00"	71.28192	-156.57697	NA	NA	NA
1	"survey_plot"	2018	"REPH221_18"	245125963	NA	2	1	0	0	"2018-07-02 12:00:00"	NA	"2018-07-17 12:00:00"	71.28531	-156.57907	0	3	0
1	"survey_plot"	2004	"REPH222_04"	162116145	NA	1	1	0	0	"2004-06-21 12:00:00"	NA	"2004-07-04 12:00:00"	71.24222	-156.55791	NA	NA	NA
1	"clutch_removal_exp"	2018	"REPH222_18"	245125789	245125788	2	1	2	1	"2018-07-03 12:00:00"	"2018-07-03 12:00:00"	NA	71.30191	-156.70796	0	3	0
1	"survey_plot"	2004	"REPH223_04"	162116178	NA	1	1	0	0	"2004-06-22 12:00:00"	NA	"2004-07-06 12:00:00"	71.27023	-156.53733	NA	NA	NA
1	"survey_plot"	2004	"REPH224_04"	NA	NA	0	0	0	0	"2004-06-22 12:00:00"	NA	"2004-06-29 12:00:00"	71.2719	-156.53242	NA	NA	NA
1	"survey_plot"	2017	"REPH224_17"	NA	NA	0	0	0	0	"2017-07-03 12:00:00"	NA	"2017-07-07 12:00:00"	71.28307	-156.57672	NA	NA	NA
1	"survey_plot"	2004	"REPH225_04"	NA	NA	0	0	0	0	"2004-06-22 12:00:00"	NA	"2004-06-29 12:00:00"	71.26412	-156.52817	NA	NA	NA
1	"survey_plot"	2017	"REPH225_17"	245125512	NA	1	1	0	0	"2017-07-03 12:00:00"	NA	NA	71.2845	-156.58119	NA	NA	NA
1	"survey_plot"	2004	"REPH227_04"	162116173	NA	1	1	0	0	"2004-06-22 12:00:00"	NA	"2004-07-06 12:00:00"	71.26233	-156.52636	NA	NA	NA
1	"survey_plot"	2004	"REPH228_04"	NA	NA	0	0	0	0	"2004-06-22 12:00:00"	NA	"2004-06-30 12:00:00"	71.25613	-156.53471	NA	NA	NA
1	"survey_plot"	2017	"REPH229_17"	NA	NA	0	0	0	0	"2017-06-27 12:00:00"	NA	"2017-06-29 12:00:00"	71.24507	-156.58422	NA	NA	NA
1	"survey_plot"	2004	"REPH230_04"	NA	NA	0	0	0	0	"2004-06-23 12:00:00"	NA	"2004-06-29 12:00:00"	71.24887	-156.58523	NA	NA	NA
1	"survey_plot"	2019	"REPH230_19"	245140475	NA	1	1	0	0	"2019-06-24 12:00:00"	NA	"2019-07-02 12:00:00"	71.260625	-156.52715	NA	NA	NA
1	"survey_plot"	2004	"REPH231_04"	162116132	NA	1	1	0	0	"2004-06-24 12:00:00"	NA	"2004-07-02 12:00:00"	71.29121	-156.65126	NA	NA	NA
1	"survey_plot"	2017	"REPH231_17"	NA	NA	0	0	0	0	"2017-06-27 12:00:00"	NA	"2017-07-01 12:00:00"	71.24778	-156.5705	NA	NA	NA
1	"survey_plot"	2018	"REPH231_18"	NA	NA	0	0	0	0	"2018-07-19 12:00:00"	NA	"2018-07-19 12:00:00"	71.29639	-156.64029	NA	NA	NA
1	"survey_plot"	2014	"REPH232_14"	NA	NA	0	0	0	0	"2014-06-21 12:00:00"	NA	NA	71.24648	-156.58542	NA	NA	NA
1	"survey_plot"	2004	"REPH233_04"	NA	NA	0	0	0	0	"2004-06-24 12:00:00"	NA	"2004-06-27 12:00:00"	71.29267	-156.65773	NA	NA	NA
1	"survey_plot"	2006	"REPH233_06"	NA	NA	0	0	0	0	"2006-06-19 12:00:00"	NA	"2006-07-08 12:00:00"	71.29964	-156.6284	NA	NA	NA
1	"survey_plot"	2017	"REPH233_17"	NA	NA	0	0	0	0	"2017-06-27 12:00:00"	NA	"2017-06-28 12:00:00"	71.24957	-156.57936	NA	NA	NA
1	"survey_plot"	2017	"REPH234_17"	NA	NA	0	0	0	0	"2017-06-28 12:00:00"	NA	"2017-06-30 12:00:00"	71.24926	-156.57855	NA	NA	NA
1	"survey_plot"	2004	"REPH235_04"	162116134	NA	1	1	0	0	"2004-06-25 12:00:00"	NA	"2004-06-30 12:00:00"	71.29944	-156.64025	NA	NA	NA
1	"survey_plot"	2006	"REPH235_06"	NA	NA	0	0	0	0	"2006-06-19 12:00:00"	NA	"2006-07-13 12:00:00"	71.29608	-156.62883	NA	NA	NA
1	"survey_plot"	2017	"REPH235_17"	NA	NA	0	0	0	0	"2017-06-28 12:00:00"	NA	"2017-07-09 12:00:00"	71.24909	-156.57808	NA	NA	NA
1	"survey_plot"	2004	"REPH236_04"	NA	NA	0	0	0	0	"2004-06-25 12:00:00"	NA	"2004-07-06 12:00:00"	71.29855	-156.64077	NA	NA	NA
1	"survey_plot"	2014	"REPH236_14"	245107635	NA	1	1	0	0	"2014-06-21 12:00:00"	NA	"2014-07-09 12:00:00"	71.24531	-156.58072	NA	NA	NA
1	"survey_plot"	2017	"REPH236_17"	NA	NA	0	0	0	0	"2017-06-28 12:00:00"	NA	"2017-07-02 12:00:00"	71.24711	-156.57253	NA	NA	NA
1	"survey_plot"	2004	"REPH237_04"	NA	NA	0	0	0	0	"2004-06-25 12:00:00"	NA	"2004-06-30 12:00:00"	71.29792	-156.6391	NA	NA	NA
1	"survey_plot"	2014	"REPH237_14"	198118917	NA	1	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-08 12:00:00"	71.24703	-156.58277	NA	NA	NA
1	"survey_plot"	2019	"REPH237_19"	245140488	NA	1	1	0	0	"2019-06-30 12:00:00"	NA	"2019-07-04 12:00:00"	71.26795	-156.52367	1	3	1
1	"survey_plot"	2004	"REPH238_04"	NA	NA	0	0	0	0	"2004-06-25 12:00:00"	NA	"2004-07-03 12:00:00"	71.29761	-156.6341	NA	NA	NA
1	"survey_plot"	2014	"REPH238_14"	245102094	NA	2	1	0	0	"2014-06-29 12:00:00"	NA	"2014-07-16 12:00:00"	71.24924	-156.57925	1	4	1
1	"survey_plot"	2017	"REPH238_17"	NA	NA	0	0	0	0	"2017-06-28 12:00:00"	NA	"2017-07-02 12:00:00"	71.24701	-156.57387	NA	NA	NA
1	"survey_plot"	2004	"REPH239_04"	NA	NA	0	0	0	0	"2004-06-27 12:00:00"	NA	"2004-06-28 12:00:00"	71.29632	-156.63405	NA	NA	NA
1	"survey_plot"	2006	"REPH239_06"	NA	NA	0	0	0	0	"2006-06-20 12:00:00"	NA	"2006-07-03 12:00:00"	71.24381	-156.5549	NA	NA	NA
1	"survey_plot"	2014	"REPH239_14"	198103454	NA	1	1	0	0	"2014-06-30 12:00:00"	NA	"2014-07-13 12:00:00"	71.24527	-156.58317	NA	NA	NA
1	"survey_plot"	2004	"REPH240_04"	NA	NA	0	0	0	0	"2004-06-27 12:00:00"	NA	"2004-07-06 12:00:00"	71.29964	-156.62843	NA	NA	NA
1	"survey_plot"	2017	"REPH240_17"	NA	NA	0	0	0	0	"2017-07-03 12:00:00"	NA	"2017-07-06 12:00:00"	71.28542	-156.58026	NA	NA	NA
1	"survey_plot"	2004	"REPH241_04"	162116249	NA	1	1	0	0	"2004-06-27 12:00:00"	NA	"2004-07-11 12:00:00"	71.29607	-156.6274	NA	NA	NA
1	"survey_plot"	2004	"REPH243_04"	162116155	NA	1	1	0	0	"2004-06-29 12:00:00"	NA	"2004-07-05 12:00:00"	71.26603	-156.52437	NA	NA	NA
1	"survey_plot"	2006	"REPH243_06"	NA	NA	0	0	0	0	"2006-06-20 12:00:00"	NA	"2006-07-07 12:00:00"	71.24739	-156.5789	NA	NA	NA
1	"survey_plot"	2019	"REPH243_19"	245140341	NA	1	1	0	0	"2019-07-03 12:00:00"	NA	"2019-07-21 12:00:00"	71.26176	-156.52461	NA	NA	NA
1	"clutch_removal_exp"	2018	"REPH244_18"	245140304	NA	2	1	0	0	"2018-06-23 12:00:00"	"2018-06-23 12:00:00"	NA	71.29281	-156.67737	0	4	0
1	"survey_plot"	2004	"REPH245_04"	162115936	NA	1	1	0	0	"2004-06-30 12:00:00"	NA	"2004-07-08 12:00:00"	71.24263	-156.5488	NA	NA	NA
1	"survey_plot"	2004	"REPH246_04"	162115935	NA	2	1	0	0	"2004-06-30 12:00:00"	NA	"2004-07-03 12:00:00"	71.24646	-156.58737	0	4	0
1	"clutch_removal_exp"	2018	"REPH246_18"	245140305	NA	2	1	0	0	"2018-06-23 12:00:00"	"2018-06-23 12:00:00"	NA	71.28871	-156.67012	0	3	0
1	"survey_plot"	2004	"REPH247_04"	162116190	NA	1	1	0	0	"2004-07-02 12:00:00"	NA	"2004-07-07 12:00:00"	71.24522	-156.5667	NA	NA	NA
1	"survey_plot"	2006	"REPH248_06"	221113313	NA	2	1	0	0	"2006-06-21 12:00:00"	NA	"2006-07-10 12:00:00"	71.26961	-156.53613	0	3	0
1	"clutch_removal_exp"	2018	"REPH248_18"	245140306	NA	2	1	0	0	"2018-06-23 12:00:00"	"2018-06-24 12:00:00"	NA	71.30379	-156.69791	0	4	0
1	"survey_plot"	2019	"REPH248_19"	245125915	NA	1	1	0	0	"2019-06-18 12:00:00"	NA	"2019-07-01 12:00:00"	71.24924	-156.57942	NA	NA	NA
1	"survey_plot"	2018	"REPH249_18"	245125718	NA	2	1	0	0	"2018-06-24 12:00:00"	NA	"2018-07-12 12:00:00"	71.24761	-156.57159	0	4	0
1	"survey_plot"	2019	"REPH249_19"	245140332	NA	1	1	0	0	"2019-06-18 12:00:00"	NA	"2019-07-05 12:00:00"	71.24909	-156.57806	NA	NA	NA
